DateTime,SType,Tension,Frequency,MainString,CrossString,FaceSize,Pattern
20230408160136,T,48,572.5,SOHG125,,95,18-20
20230408172323,T,52,573.0,YOPTP125,,100,16-19
20230408172327,T,52,573.5,YOPTP125,,100,16-19
20230410185926,T,45,594.5,TFTGV130,,98,16-19
20230410185941,T,45,595.0,TFTGV130,,98,16-19
20230411185039,T,45-42,552.5,LUARUPR125,LUARUP125,97,16-19
20230411185044,T,45-42,552.5,LUARUPR125,LUARUP125,97,16-19
20230412163331,T,50,615.0,SOHG115,,100,16-19
20230412163336,T,50,614.0,SOHG115,,100,16-19
20230412185433,T,46-44,542.0,YOPTF125,YOPTF130,100,16-19
20230412185435,T,46-44,542.5,YOPTF125,YOPTF130,100,16-19
20230413194336,T,50-51,561.0,TFBC128,,100,16-19
20230413194341,T,50-51,561.0,TFBC128,,100,16-19
20230413202035,T,46-44,547.5,YOPTF125,YOPTF130,100,16-19
20230413202038,T,46-44,548.5,YOPTF125,YOPTF130,100,16-19
20230417184147,T,43,539.5,SOHG125,,100,16-19
20230417184151,T,43,538.5,SOHG125,,100,16-19
20230418163625,T,42,602.0,BAXCEL125,,100,16-19
20230418163629,T,42,599.5,BAXCEL125,,100,16-19
20230418182809,T,51,654.5,TFXONE124,,98,16-20
20230418182811,T,51,654.0,TFXONE124,,98,16-20
20230418190559,T,50-55,659.5,BAADC130,,100,18-16
20230418190603,T,50-55,660.5,BAADC130,,100,18-16
20230419202148,T,52,582.0,YOPTP125,,100,16-19
20230419202152,T,52,581.5,YOPTP125,,100,16-19
20230420194117,T,43,551.0,BABLAST125,,98,16-19
20230420194119,T,43,550.0,BABLAST125,,98,16-19
20230425174409,T,41-39,577.5,BAXCEL125,,100,16-19
20230425174411,T,41-39,578.5,BAXCEL125,,100,16-19
20230506170500,T,47,560.0,BABLAST125,,98,16-19
20230506170505,T,47,561.0,BABLAST125,,98,16-19
20230506174811,T,45,607.5,BAXCEL125,,100,16-19
20230506174814,T,45,605.0,BAXCEL125,,100,16-19
20230508165456,T,48-46,606.0,TFXONE124,,108,16-18
20230508165500,T,48-46,607.0,TFXONE124,,108,16-18
20230509164004,T,43,593.0,TFXONE124,,100,16-19
20230509164007,T,43,594.0,TFXONE124,,100,16-19
20230511195950,T,48-44,563.0,LU4GS125,,98,16-19
20230511195954,T,48-44,563.0,LU4GS125,,98,16-19
20230512163828,T,45,559.0,SOHG125,,100,16-18
20230512163834,T,45,559.0,SOHG125,,100,16-18
20230513155828,T,46-44,547.0,YOPTF125,YOPTF130,100,16-19
20230513155832,T,46-44,546.5,YOPTF125,YOPTF130,100,16-19
20230513173047,T,46-44,540.0,YOPTF125,YOPTF130,100,16-19
20230513173049,T,46-44,540.0,YOPTF125,YOPTF130,100,16-19
20230515175852,T,50,646.0,TFXONE124,,100,16-19
20230515175856,T,50,646.0,TFXONE124,,100,16-19
20230516183749,T,48,584.0,LUNATURAL125,,100,16-19
20230516183800,T,48,583.5,LUNATURAL125,,100,16-19
20230516192356,T,53-52,655.5,GOMS16,,100,16-19
20230516192359,T,53-52,655.0,GOMS16,,100,16-19
20230518195712,T,45,607.0,BAADC130,,100,16-19
20230518195715,T,45,606.5,BAADC130,,100,16-19
20230520172018,T,55-53,648.0,BAXCEL125,,108,16-18
20230520172038,T,55-53,648.0,BAXCEL125,,108,16-18
20230520180203,T,50,648.5,TFXONE124,,100,16-19
20230520180223,T,50,646.5,TFXONE124,,100,16-19
20230522173627,T,45,560.5,SOHG125,,100,16-19
20230522173633,T,45,561.0,SOHG125,,100,16-19
20230523164840,T,46,550.5,YOPTP125,,100,16-19
20230523164844,T,46,549.0,YOPTP125,,100,16-19
20230523172601,T,46,548.5,YOPTP125,,100,16-19
20230523172605,T,46,547.0,YOPTP125,,100,16-19
20230524170229,T,48,621.0,GOMS16,,100,16-19
20230524170232,T,48,621.0,GOMS16,,100,16-19
20230524191733,T,45,543.5,BABLAST125,,100,16-19
20230524191753,T,45,543.0,BABLAST125,,100,16-19
20230526170030,T,48-47,633.0,TFXR3125,,100,16-19
20230526170043,T,48-47,631.0,TFXR3125,,100,16-19
20230527155745,T,43,597.0,BAADC130,,100,16-19
20230527155748,T,43,597.0,BAADC130,,100,16-19
20230527173001,T,42,534.5,YOPTP125,,98,16-19
20230527173004,T,42,534.0,YOPTP125,,98,16-19
20230527181659,T,42,532.0,YOPTP125,,100,16-19
20230527181701,T,42,532.5,YOPTP125,,100,16-19
20230529182035,T,55,654.0,YOREXIS130,,100,16-19
20230529182037,T,55,655.0,YOREXIS130,,100,16-19
20230530163057,T,52,597.5,YOPTST125,,98,16-20
20230530163100,T,52,597.0,YOPTST125,,98,16-20
20230530201854,T,49,569.0,YOPTP125,,100,16-19
20230530201856,T,49,568.0,YOPTP125,,100,16-19
20230531163121,T,49,567.0,YOPTP125,,98,16-19
20230531163125,T,49,567.0,YOPTP125,,98,16-19
20230601171847,T,50-51,563.5,YOPTREV130,,100,16-19
20230601171850,T,50-51,563.0,YOPTREV130,,100,16-19
20230601195155,T,45,562.0,SOHG125,,97,16-20
20230601195200,T,45,560.5,SOHG125,,97,16-20
20230602175156,T,50,580.0,YOPTP125,,97,16-19
20230602175159,T,50,578.5,YOPTP125,,97,16-19
20230603161104,T,50-48,551.0,SOHG130,,100,16-19
20230603161107,T,50-48,549.5,SOHG130,,100,16-19
20230603170122,T,50-48,540.5,SOHG130,,100,16-19
20230603170126,T,50-48,540.0,SOHG130,,100,16-19
20230606184810,T,48,549.0,YOPTP125,,100,16-19
20230606184813,T,48,547.0,YOPTP125,,100,16-19
20230606193748,T,49,574.0,YOPTP125,,100,16-19
20230606193750,T,49,574.0,YOPTP125,,100,16-19
20230607163734,T,50-51,585.5,LU4GS125,,100,16-20
20230607163739,T,50-51,586.5,LU4GS125,,100,16-20
20230608182227,T,48,525.5,BABLAST130,,100,16-19
20230608182231,T,48,525.5,BABLAST130,,100,16-19
20230608190007,T,48,638.5,TFXONE124,,98,16-20
20230608190013,T,48,639.0,TFXONE124,,98,16-20
20230608193428,T,48-48,620.0,TFXONE124,YOPTF120,98,16-20
20230608193430,T,48-48,618.0,TFXONE124,YOPTF120,98,16-20
20230612165656,T,53,645.5,BAADC130,,100,16-19
20230612165700,T,53,645.0,BAADC130,,100,16-19
20230613182924,T,48,608.0,TFXR3125,,105,16-19
20230613182926,T,48,608.0,TFXR3125,,105,16-19
20230613195925,T,52,565.5,BABLAST130,,100,16-19
20230613195937,T,52,564.0,BABLAST130,,100,16-19
20230614191926,T,50-48,659.0,BAVSTOUCH125,,85,16-18
20230614191934,T,50-48,659.0,BAVSTOUCH125,,85,16-18
20230615165827,T,50,646.0,TFXONE124,,100,16-19
20230615165830,T,50,647.0,TFXONE124,,100,16-19
20230616200303,T,45-50,614.0,GOMS16,,100,18-16
20230616200307,T,45-50,616.0,GOMS16,,100,18-16
20230617160859,T,50,623.0,TFXR3125,,105,16-19
20230617160902,T,50,624.5,TFXR3125,,105,16-19
20230620164840,T,48,619.5,TFXONE124,YOPTF120,98,16-20
20230620164844,T,48,620.0,TFXONE124,YOPTF120,98,16-20
20230622155828,T,46-44,544.5,YOPTF125,YOPTF130,100,16-19
20230622155830,T,46-44,544.0,YOPTF125,YOPTF130,100,16-19
20230623200048,T,54,600.0,YOPTP125,,100,16-19
20230623200052,T,54,600.5,YOPTP125,,100,16-19
20230626170920,T,50,616.5,SOHG115,,100,16-19
20230626170924,T,50,618.5,SOHG115,,100,16-19
20230627164213,T,48,630.0,BAADC130,,100,16-19
20230627164218,T,48,630.5,BAADC130,,100,16-19
20230630175536,T,48,589.0,TFXONE124,,110,16-18
20230630175546,T,48,590.5,TFXONE124,,110,16-18
20230701161042,T,45,597.0,SOHG115,,100,16-19
20230701161046,T,45,597.0,SOHG115,,100,16-19
20230701170149,T,45,601.5,SOHG115,,100,16-19
20230701170153,T,45,602.0,SOHG115,,100,16-19
20230703184829,T,52,588.0,LUARUP125,,98,16-19
20230703184832,T,52,587.0,LUARUP125,,98,16-19
20230704190817,T,55,635.5,GOMS16,,110,16-19
20230704190832,T,55,636.5,GOMS16,,110,16-19
20230704200011,T,43,566.0,GOMS16,,107,16-19
20230704200014,T,43,565.5,GOMS16,,107,16-19
20230705172026,T,45,535.0,BABLAST125,,100,16-19
20230705172028,T,45,535.5,BABLAST125,,100,16-19
20230705181340,T,52-51,645.0,GOMS16,,100,16-19
20230705181344,T,52-51,646.5,GOMS16,,100,16-19
20230705205658,T,40,566.0,BAADC130,,100,16-18
20230705205700,T,40,566.5,BAADC130,,100,16-18
20230706194724,T,46-44,544.5,YOPTF125,YOPTF130,100,16-19
20230706194732,T,46-44,546.0,YOPTF125,YOPTF130,100,16-19
20230707165417,T,46,576.0,BABLAST125,TFXONE124,100,16-19
20230707165431,T,46,578.5,BABLAST125,TFXONE124,100,16-19
20230708160201,T,48,564.5,YOPTP125,,100,16-19
20230708160205,T,48,563.0,YOPTP125,,100,16-19
20230710175231,T,55-53,713.0,BAVSTOUCH125,,85,16-18
20230710175236,T,55-53,714.5,BAVSTOUCH125,,85,16-18
20230710184550,T,50,647.0,TFXONE124,,100,16-19
20230710184552,T,50,649.0,TFXONE124,,100,16-19
20230713201429,T,45-42,548.0,LUARUPR125,LUARUP125,97,16-19
20230713201445,T,45-42,547.0,LUARUPR125,LUARUP125,97,16-19
20230714172152,T,52,583.5,LUARUP125,,98,16-19
20230714172155,T,52,583.0,LUARUP125,,98,16-19
20230714201243,T,48-51,612.0,BABLAST125,TFXONE124,99,16-19
20230714201246,T,48-51,611.0,BABLAST125,TFXONE124,99,16-19
20230715160407,T,53,598.0,BABLAST125,,100,16-19
20230715160409,T,53,599.0,BABLAST125,,100,16-19
20230715165502,T,53,592.0,BABLAST125,,100,16-19
20230715165507,T,53,593.0,BABLAST125,,100,16-19
20230718164701,T,48-51,619.5,BABLAST125,TFXONE124,99,16-19
20230718164704,T,48-51,617.5,BABLAST125,TFXONE124,99,16-19
20230718193437,T,48-47,625.0,TFXR3125,,100,16-19
20230718193440,T,48-47,626.0,TFXR3125,,100,16-19
20230721201042,T,44,553.0,SOHG125,,100,16-19
20230721201046,T,44,552.0,SOHG125,,100,16-19
20230722155530,T,55-52,616.0,LUARUPR125,LUARUP125,97,16-19
20230722155534,T,55-52,616.0,LUARUPR125,LUARUP125,97,16-19
20230724192044,T,45-42,539.5,LUARUPR125,LUARUP125,97,16-19
20230724192049,T,45-42,540.0,LUARUPR125,LUARUP125,97,16-19
20230725163756,T,45,607.0,GOMS16,,100,18-20
20230725163759,T,45,605.0,GOMS16,,100,18-20
20230725192511,T,48,621.0,BAADC130,,100,16-19
20230725192515,T,48,620.0,BAADC130,,100,16-19
20230726172610,T,48,642.0,TFXONE124,,100,16-19
20230726172614,T,48,641.5,TFXONE124,,100,16-19
20230727195520,T,45,543.0,YOPTP125,,98,16-19
20230727195522,T,45,541.5,YOPTP125,,98,16-19
20230728170958,T,50,561.0,BABLAST125,,100,16-19
20230728171001,T,50,560.0,BABLAST125,,100,16-19
20230728182619,T,48-46,538.5,YOPTP125,,100,16-19
20230728182622,T,48-46,539.0,YOPTP125,,100,16-19
20230731163425,T,52,588.5,LUARUP125,,98,16-19
20230731163429,T,52,589.0,LUARUP125,,98,16-19
20230802174137,T,55,608.0,BABLAST125,,100,16-19
20230802174150,T,55,607.5,BABLAST125,,100,16-19
20230802184023,T,48,623.5,TFXONE124,YOPTF120,98,16-20
20230802184045,T,48,624.0,TFXONE124,YOPTF120,98,16-20
20230802193101,T,48,560.0,BABLAST125,,100,16-19
20230802193104,T,48,559.0,BABLAST125,,100,16-19
20230804172359,T,47,605.0,BAXCEL125,,104,16-19
20230804172402,T,47,604.5,BAXCEL125,,104,16-19
20230807194216,T,46,545.5,SOHG125,,100,16-19
20230807194233,T,46,545.5,SOHG125,,100,16-19
20230808194339,T,43,582.5,TFXONE124,,100,16-19
20230808194342,T,43,583.5,TFXONE124,,100,16-19
20230822155919,T,45,580.5,GOMS16,,107,16-19
20230822155926,T,45,582.0,GOMS16,,107,16-19
20230822165257,T,45,611.0,TFXR3125,,100,16-19
20230822165306,T,45,610.5,TFXR3125,,100,16-19
20230822185302,T,45,592.5,YOPTF120,,98,16-20
20230822185304,T,45,593.0,YOPTF120,,98,16-20
20230822194331,T,45,547.0,LUARUP125,,98,16-20
20230822194335,T,45,546.5,LUARUP125,,98,16-20
20230823201336,T,50,574.5,YOPTP125,,100,16-19
20230823201339,T,50,575.0,YOPTP125,,100,16-19
20230825143346,T,50,581.0,BABLAST125,,100,16-19
20230825143349,T,50,580.5,BABLAST125,,100,16-19
20230825161755,T,50,584.0,BABLAST125,,100,16-19
20230825161759,T,50,584.0,BABLAST125,,100,16-19
20230826181445,T,47-45,526.5,BATEAM130,,100,16-19
20230826181448,T,47-45,526.5,BATEAM130,,100,16-19
20230828192041,T,47,617.5,BAXCEL125,,100,16-19
20230828192057,T,47,618.0,BAXCEL125,,100,16-19
20230828195337,T,48,628.5,BAXCEL125,,100,16-19
20230828195340,T,48,630.0,BAXCEL125,,100,16-19
20230830161919,T,43,579.0,BAXCEL130,,98,16-19
20230830161922,T,43,579.5,BAXCEL130,,98,16-19
20230902152931,T,55,684.5,BAVSTOUCH125,,97,16-19
20230902152934,T,55,682.5,BAVSTOUCH125,,97,16-19
20230902160944,T,45,550.5,YOPTP125,,98,16-19
20230902160947,T,45,549.0,YOPTP125,,98,16-19
20230902184336,T,42,529.0,YOPTP125,,100,16-19
20230902184340,T,42,529.0,YOPTP125,,100,16-19
20230904162321,T,50,578.0,YOPTP125,,97,16-19
20230904162324,T,50,579.0,YOPTP125,,97,16-19
20230905163034,T,51-48,610.0,TFXONE124,BABLAST125,99,16-19
20230905163040,T,51-48,608.0,TFXONE124,BABLAST125,99,16-19
20230905184453,T,51-48,601.0,TFXONE124,BABLAST125,99,16-19
20230905184456,T,51-48,601.0,TFXONE124,BABLAST125,99,16-19
20230905193124,T,55,696.0,BAVSTOUCH125,,97,16-19
20230905193127,T,55,698.0,BAVSTOUCH125,,97,16-19
20230906161500,T,50,652.0,TFXONE124,,100,16-19
20230906161504,T,50,652.0,TFXONE124,,100,16-19
20230907195736,T,44,601.5,GOMS16,,100,16-19
20230907195740,T,44,602.0,GOMS16,,100,16-19
20230908165428,T,46,557.0,BABLAST125,,98,16-19
20230908165432,T,46,556.0,BABLAST125,,98,16-19
20230911164742,T,50,569.5,BATONIC,,104,18-19
20230911164746,T,50,570.0,BATONIC,,104,18-19
20230911195050,T,47,543.5,YOPTP125,,100,16-19
20230911195054,T,47,544.5,YOPTP125,,100,16-19
20230916151730,T,48-47,627.5,TFXR3125,,100,16-19
20230916151733,T,48-47,627.5,TFXR3125,,100,16-19
20230916162334,T,50,577.5,BABLAST125,,100,16-19
20230916162337,T,50,576.5,BABLAST125,,100,16-19
20230916172146,T,55-53,644.5,BAXCEL125,,108,16-18
20230916172149,T,55-53,643.0,BAXCEL125,,108,16-18
20230919171818,T,55,666.5,BAVSTOUCH125,,97,18-20
20230919171825,T,55,666.5,BAVSTOUCH125,,97,18-20
20230920195746,T,45,554.0,LU4GS125,,100,18-20
20230920195805,T,45,555.5,LU4GS125,,100,18-20
20230921161115,T,45,571.0,LU4GS125,,100,16-19
20230921161119,T,45,571.5,LU4GS125,,100,16-19
20230921185143,T,45,605.0,BAADC130,,100,16-19
20230921185146,T,45,603.5,BAADC130,,100,16-19
20230922170649,T,46,630.0,TFXR3125,,100,16-19
20230922170651,T,46,631.0,TFXR3125,,100,16-19
20230925193938,T,49,636.0,GOMS16,,100,16-19
20230925193942,T,49,636.0,GOMS16,,100,16-19
